Date,Precipitation,Snow.depth,Snowfall,Max.temp,Min.temp,Avg.wind.speed,Gust.speed
2001-03-24,0.00,0.0,0.0,52,34,10.5,21.9
2001-03-25,0.00,0.0,0.0,44,30,9.4,17.9
2001-03-26,0.05,0.0,0.3,37,27,8.9,19.9
2001-03-27,0.00,0.0,0.0,41,24,7.8,16.1
2001-03-28,0.00,0.0,0.0,49,30,6.5,15.0
2001-03-29,0.21,0.0,0.0,46,36,8.5,17.9
2001-03-30,2.16,0.0,0.0,43,37,15.4,36.0
2001-03-31,0.06,0.0,0.0,47,38,4.7,13.0
2001-04-01,0.01,0.0,0.0,43,38,6.9,15.0
2001-04-02,0.00,0.0,0.0,49,37,6.7,15.0
2001-04-03,0.00,0.0,0.0,55,37,5.6,15.0
2001-04-04,0.00,0.0,0.0,54,38,6.9,19.9
2001-04-05,0.00,0.0,0.0,64,41,5.4,13.0
2001-04-06,0.25,0.0,0.0,54,47,7.4,15.0
2001-04-07,0.00,0.0,0.0,54,43,8.5,17.0
2001-04-08,0.12,0.0,0.0,45,41,6.3,14.1
2001-04-09,0.60,0.0,0.0,78,45,4.5,21.0
2001-04-10,0.04,0.0,0.0,62,48,6.0,13.0
2001-04-11,0.17,0.0,0.0,53,44,7.6,15.0
2001-04-12,0.05,0.0,0.0,58,43,7.4,17.9
2001-04-13,0.00,0.0,0.0,73,51,8.9,19.9
2001-04-14,0.00,0.0,0.0,67,46,9.4,17.9
2001-04-15,0.06,0.0,0.0,68,48,3.8,14.1
2001-04-16,0.09,0.0,0.0,61,47,6.7,17.0
2001-04-17,0.00,0.0,0.0,52,44,6.3,13.0
2001-04-18,0.01,0.0,0.0,54,38,10.1,19.9
2001-04-19,0.00,0.0,0.0,55,34,5.4,14.1
2001-04-20,0.00,0.0,0.0,64,45,4.7,13.0
2001-04-21,0.18,0.0,0.0,68,52,4.7,13.0
2001-04-22,0.00,0.0,0.0,86,53,6.5,15.0
2001-04-23,0.00,0.0,0.0,80,59,5.1,14.1
2001-04-24,0.00,0.0,0.0,87,52,8.1,23.9
2001-04-25,0.00,0.0,0.0,55,47,7.4,19.9
2001-04-26,0.00,0.0,0.0,63,47,6.9,19.9
2001-04-27,0.00,0.0,0.0,73,45,4.0,14.1
2001-04-28,0.00,0.0,0.0,64,49,6.7,16.1
2001-04-29,0.00,0.0,0.0,66,44,5.1,13.0
2001-04-30,0.00,0.0,0.0,78,49,6.5,13.0
2001-05-01,0.00,0.0,0.0,87,63,4.9,14.1
2001-05-02,0.00,0.0,0.0,90,66,5.8,13.0
2001-05-03,0.00,0.0,0.0,90,68,4.9,13.0
2001-05-04,0.00,0.0,0.0,92,71,5.4,13.0
2001-05-05,0.00,0.0,0.0,79,60,8.3,17.9
2001-05-06,0.00,0.0,0.0,64,49,10.5,21.0
2001-05-07,0.00,0.0,0.0,63,43,5.6,12.1
2001-05-08,0.00,0.0,0.0,66,47,4.7,13.0
2001-05-09,0.00,0.0,0.0,76,52,3.4,8.9
2001-05-10,0.00,0.0,0.0,82,60,4.7,14.1
2001-05-11,0.00,0.0,0.0,86,63,4.3,14.1
2001-05-12,0.00,0.0,0.0,86,58,6.0,17.9
2001-05-13,0.00,0.0,0.0,69,54,8.9,21.0
2001-05-14,0.00,0.0,0.0,69,50,6.0,16.1
2001-05-15,0.00,0.0,0.0,73,50,8.9,19.9
2001-05-16,0.00,0.0,0.0,62,53,8.1,21.0
2001-05-17,0.00,0.0,0.0,63,53,5.4,12.1
2001-05-18,0.07,0.0,0.0,60,53,6.0,12.1
2001-05-19,0.00,0.0,0.0,80,59,3.6,17.9
2001-05-20,0.00,0.0,0.0,64,54,6.5,16.1
2001-05-21,0.50,0.0,0.0,57,53,8.7,16.1
2001-05-22,0.84,0.0,0.0,59,55,11.4,23.0
2001-05-23,0.21,0.0,0.0,60,55,9.2,17.0
2001-05-24,0.00,0.0,0.0,66,55,10.3,21.9
2001-05-25,0.04,0.0,0.0,57,53,12.1,23.9
2001-05-26,0.06,0.0,0.0,64,53,6.7,16.1
2001-05-27,0.08,0.0,0.0,70,57,6.7,23.0
2001-05-28,0.05,0.0,0.0,72,57,5.6,16.1
2001-05-29,0.18,0.0,0.0,75,58,4.7,16.1
2001-05-30,0.00,0.0,0.0,65,54,8.3,17.9
2001-05-31,0.00,0.0,0.0,69,50,7.8,19.9
2001-06-01,0.82,0.0,0.0,68,50,5.4,13.0
2001-06-02,0.65,0.0,0.0,72,58,3.6,15.0
2001-06-03,0.03,0.0,0.0,73,60,6.3,17.0
2001-06-04,0.00,0.0,0.0,74,56,5.4,14.1
2001-06-05,0.00,0.0,0.0,76,59,4.7,13.0
2001-06-06,0.00,0.0,0.0,75,65,4.0,12.1
2001-06-07,0.00,0.0,0.0,77,61,4.9,14.1
2001-06-08,0.00,0.0,0.0,80,62,6.3,14.1
2001-06-09,0.00,0.0,0.0,80,61,4.0,15.0
2001-06-10,0.00,0.0,0.0,80,62,3.8,14.1
2001-06-11,0.33,0.0,0.0,81,64,4.7,23.0
2001-06-12,0.00,0.0,0.0,83,64,3.8,10.1
2001-06-13,0.00,0.0,0.0,79,69,5.1,15.0
2001-06-14,0.00,0.0,0.0,83,68,5.4,12.1
2001-06-15,0.00,0.0,0.0,83,70,4.7,10.1
2001-06-16,0.02,0.0,0.0,83,70,6.5,8.9
2001-06-17,1.53,0.0,0.0,77,65,6.9,19.9
2001-06-18,0.00,0.0,0.0,84,67,4.3,10.1
2001-06-19,0.00,0.0,0.0,86,70,6.7,15.0
2001-06-20,0.00,0.0,0.0,88,69,6.3,16.1
2001-06-21,0.25,0.0,0.0,73,67,7.6,15.0
2001-06-22,0.00,0.0,0.0,79,67,6.9,17.0
2001-06-23,1.64,0.0,0.0,77,69,5.4,15.0
2001-06-24,0.02,0.0,0.0,75,64,4.3,10.1
2001-06-25,0.00,0.0,0.0,82,65,3.8,13.0
2001-06-26,0.00,0.0,0.0,88,68,3.1,10.1
2001-06-27,0.00,0.0,0.0,89,73,6.3,16.1
2001-06-28,0.00,0.0,0.0,91,75,6.3,13.0
2001-06-29,0.00,0.0,0.0,82,74,6.0,13.0
2001-06-30,0.00,0.0,0.0,91,75,7.2,16.1
2001-07-01,0.24,0.0,0.0,87,62,11.4,6.9
2001-07-02,0.00,0.0,0.0,73,56,4.7,21.0
2001-07-03,0.00,0.0,0.0,76,58,5.1,16.1
2001-07-04,0.31,0.0,0.0,79,66,4.0,12.1
2001-07-05,0.08,0.0,0.0,83,67,5.1,19.9
2001-07-06,0.00,0.0,0.0,72,61,7.2,17.0
2001-07-07,0.00,0.0,0.0,79,62,4.7,14.1
2001-07-08,0.56,0.0,0.0,73,64,4.3,12.1
2001-07-09,0.00,0.0,0.0,87,69,3.8,10.1
2001-07-10,0.00,0.0,0.0,87,72,5.6,16.1
2001-07-11,0.01,0.0,0.0,81,67,6.9,16.1
2001-07-12,0.00,0.0,0.0,78,64,6.3,16.1
2001-07-13,0.00,0.0,0.0,77,62,5.1,12.1
2001-07-14,0.00,0.0,0.0,79,63,5.1,15.0
2001-07-15,0.00,0.0,0.0,81,63,5.4,14.1
2001-07-16,0.00,0.0,0.0,85,66,3.1,8.9
2001-07-17,0.62,0.0,0.0,85,69,4.3,14.1
2001-07-18,0.00,0.0,0.0,80,68,7.2,15.0
2001-07-19,0.00,0.0,0.0,76,65,9.4,17.0
2001-07-20,0.00,0.0,0.0,80,63,5.8,15.0
2001-07-21,0.00,0.0,0.0,85,66,4.3,13.0
2001-07-22,0.00,0.0,0.0,84,67,5.1,14.1
2001-07-23,0.00,0.0,0.0,88,69,6.5,15.0
2001-07-24,0.00,0.0,0.0,92,74,7.6,15.0
2001-07-25,0.00,0.0,0.0,94,77,6.9,14.1
2001-07-26,0.22,0.0,0.0,78,66,5.6,17.0
2001-07-27,0.00,0.0,0.0,76,62,6.9,17.9
2001-07-28,0.00,0.0,0.0,80,63,4.3,12.1
2001-07-29,0.00,0.0,0.0,77,66,5.4,13.0
2001-07-30,0.00,0.0,0.0,76,63,8.1,21.0
2001-07-31,0.00,0.0,0.0,84,63,4.5,15.0
2001-08-01,0.00,0.0,0.0,90,69,4.5,10.1
2001-08-02,0.00,0.0,0.0,92,71,7.2,14.1
2001-08-03,0.00,0.0,0.0,85,73,6.9,14.1
2001-08-04,0.00,0.0,0.0,85,72,3.8,12.1
2001-08-05,0.00,0.0,0.0,90,70,3.1,12.1
2001-08-06,0.00,0.0,0.0,94,75,4.5,12.1
2001-08-07,0.00,0.0,0.0,99,78,6.3,13.0
2001-08-08,0.00,0.0,0.0,99,79,4.3,13.0
2001-08-09,0.00,0.0,0.0,103,82,5.1,14.1
2001-08-10,0.40,0.0,0.0,97,75,5.6,19.9
2001-08-11,0.14,0.0,0.0,77,69,6.9,13.0
2001-08-12,0.59,0.0,0.0,76,72,4.7,10.1
2001-08-13,0.32,0.0,0.0,84,72,2.7,15.0
2001-08-14,0.36,0.0,0.0,84,66,6.7,16.1
2001-08-15,0.00,0.0,0.0,83,67,7.4,12.1
2001-08-16,0.00,0.0,0.0,85,67,5.8,13.0
2001-08-17,0.00,0.0,0.0,86,73,6.7,14.1
2001-08-18,0.00,0.0,0.0,85,70,3.8,12.1
2001-08-19,0.09,0.0,0.0,84,72,3.1,8.9
2001-08-20,0.14,0.0,0.0,85,72,5.6,15.0
2001-08-21,0.00,0.0,0.0,84,71,4.7,12.1
2001-08-22,0.00,0.0,0.0,88,68,4.7,14.1
2001-08-23,0.48,0.0,0.0,83,68,3.6,12.1
2001-08-24,0.00,0.0,0.0,83,67,7.2,15.0
2001-08-25,0.00,0.0,0.0,79,65,6.3,13.0
2001-08-26,0.00,0.0,0.0,81,63,4.9,14.1
2001-08-27,0.00,0.0,0.0,87,71,5.8,15.0
2001-08-28,0.00,0.0,0.0,87,71,5.4,19.9
2001-08-29,0.00,0.0,0.0,85,67,3.4,12.1
2001-08-30,0.00,0.0,0.0,80,68,5.6,13.0
2001-08-31,0.04,0.0,0.0,83,73,6.7,13.0
2001-09-01,0.10,0.0,0.0,81,64,6.9,14.1
2001-09-02,0.00,0.0,0.0,75,58,6.3,16.1
2001-09-03,0.00,0.0,0.0,79,61,4.0,12.1
2001-09-04,0.14,0.0,0.0,78,66,5.1,13.0
2001-09-05,0.00,0.0,0.0,77,64,6.3,15.0
2001-09-06,0.00,0.0,0.0,80,59,4.7,8.9
2001-09-07,0.00,0.0,0.0,85,65,5.8,13.0
2001-09-08,0.00,0.0,0.0,83,66,6.0,13.0
2001-09-09,0.00,0.0,0.0,83,69,5.8,14.1
2001-09-10,1.16,0.0,0.0,86,68,6.5,15.0
2001-09-11,0.00,0.0,0.0,81,63,4.5,12.1
2001-09-12,0.00,0.0,0.0,79,60,5.6,12.1
2001-09-13,0.00,0.0,0.0,85,64,6.9,17.0
2001-09-14,1.90,0.0,0.0,68,53,5.6,21.0
2001-09-15,0.00,0.0,0.0,68,53,5.6,16.1
2001-09-16,0.00,0.0,0.0,72,53,2.7,10.1
2001-09-17,0.00,0.0,0.0,77,56,3.6,8.9
2001-09-18,0.00,0.0,0.0,78,59,3.8,12.1
2001-09-19,0.00,0.0,0.0,78,61,5.6,14.1
2001-09-20,0.83,0.0,0.0,72,64,6.0,16.1
2001-09-21,0.36,0.0,0.0,75,64,4.0,14.1
2001-09-22,0.00,0.0,0.0,79,66,3.8,10.1
2001-09-23,0.00,0.0,0.0,78,63,3.4,10.1
2001-09-24,0.04,0.0,0.0,75,67,6.3,16.1
2001-09-25,0.41,0.0,0.0,72,57,6.9,19.9
2001-09-26,0.00,0.0,0.0,64,50,6.5,15.0
2001-09-27,0.00,0.0,0.0,66,53,4.9,14.1
2001-09-28,0.00,0.0,0.0,67,50,5.6,15.0
2001-09-29,0.00,0.0,0.0,64,53,11.4,21.9
2001-09-30,0.36,0.0,0.0,55,50,11.6,21.9
2001-10-01,0.09,0.0,0.0,58,48,5.8,21.0
2001-10-02,0.00,0.0,0.0,74,51,3.8,10.1
2001-10-03,0.00,0.0,0.0,81,61,6.3,14.1
2001-10-04,0.00,0.0,0.0,81,63,6.7,13.0
2001-10-05,0.00,0.0,0.0,79,63,7.2,15.0
2001-10-06,0.12,0.0,0.0,70,52,8.5,19.9
2001-10-07,0.00,0.0,0.0,56,44,8.5,21.0
2001-10-08,0.00,0.0,0.0,53,39,7.2,17.0
2001-10-09,0.00,0.0,0.0,60,40,4.3,12.1
2001-10-10,0.00,0.0,0.0,67,48,6.3,15.0
2001-10-11,0.00,0.0,0.0,73,56,6.3,13.0
2001-10-12,0.00,0.0,0.0,75,59,4.9,10.1
2001-10-13,0.00,0.0,0.0,76,60,4.5,12.1
2001-10-14,0.07,0.0,0.0,66,58,6.9,14.1
2001-10-15,0.28,0.0,0.0,70,55,6.7,17.0
2001-10-16,0.10,0.0,0.0,68,50,7.2,19.9
2001-10-17,0.00,0.0,0.0,58,47,10.7,21.0
2001-10-18,0.00,0.0,0.0,56,42,6.9,16.1
2001-10-19,0.00,0.0,0.0,63,45,6.5,14.1
2001-10-20,0.00,0.0,0.0,70,53,4.3,13.0
2001-10-21,0.00,0.0,0.0,72,56,6.5,15.0
2001-10-22,0.00,0.0,0.0,72,58,4.9,12.1
2001-10-23,0.00,0.0,0.0,67,55,6.9,15.0
2001-10-24,0.00,0.0,0.0,79,64,5.1,12.1
2001-10-25,0.00,0.0,0.0,75,57,8.1,19.9
2001-10-26,0.00,0.0,0.0,58,43,10.1,19.9
2001-10-27,0.00,0.0,0.0,52,42,8.9,17.0
2001-10-28,0.00,0.0,0.0,51,38,5.6,14.1
2001-10-29,0.00,0.0,0.0,57,37,3.8,10.1
2001-10-30,0.00,0.0,0.0,61,47,5.6,14.1
2001-10-31,0.00,0.0,0.0,58,41,5.8,15.0
2001-11-01,0.00,0.0,0.0,68,52,5.6,15.0
2001-11-02,0.00,0.0,0.0,75,57,7.2,17.9
2001-11-03,0.05,0.0,0.0,69,53,5.1,14.1
2001-11-04,0.01,0.0,0.0,61,48,5.6,16.1
2001-11-05,0.00,0.0,0.0,50,44,11.2,23.9
2001-11-06,0.00,0.0,0.0,55,42,10.1,17.0
2001-11-07,0.00,0.0,0.0,64,47,8.9,21.9
2001-11-08,0.00,0.0,0.0,58,41,4.9,15.0
2001-11-09,0.00,0.0,0.0,56,42,8.9,25.1
2001-11-10,0.00,0.0,0.0,60,43,6.0,14.1
2001-11-11,0.00,0.0,0.0,53,37,8.3,19.9
2001-11-12,0.00,0.0,0.0,49,34,6.5,17.9
2001-11-13,0.00,0.0,0.0,53,37,5.6,13.0
2001-11-14,0.00,0.0,0.0,60,42,8.1,15.0
2001-11-15,0.00,0.0,0.0,67,51,5.1,12.1
2001-11-16,0.00,0.0,0.0,71,53,6.9,14.1
2001-11-17,0.00,0.0,0.0,53,43,7.4,19.9
2001-11-18,0.00,0.0,0.0,58,43,4.3,14.1
2001-11-19,0.00,0.0,0.0,61,45,7.6,13.0
2001-11-20,0.11,0.0,0.0,59,38,9.6,17.9
2001-11-21,0.00,0.0,0.0,46,34,5.1,14.1
2001-11-22,0.00,0.0,0.0,55,38,3.8,12.1
2001-11-23,0.00,0.0,0.0,58,44,5.4,12.1
2001-11-24,0.33,0.0,0.0,61,50,7.2,15.0
2001-11-25,0.81,0.0,0.0,66,56,6.0,15.0
2001-11-26,0.00,0.0,0.0,62,51,6.0,13.0
2001-11-27,0.00,0.0,0.0,57,46,4.5,13.0
2001-11-28,0.00,0.0,0.0,65,53,6.3,17.9
2001-11-29,0.05,0.0,0.0,57,47,6.7,17.0
2001-11-30,0.00,0.0,0.0,67,56,5.4,15.0
2001-12-01,0.00,0.0,0.0,69,52,7.4,14.1
2001-12-02,0.00,0.0,0.0,53,46,4.7,10.1
2001-12-03,0.00,0.0,0.0,56,43,5.6,15.0
2001-12-04,0.00,0.0,0.0,64,47,3.1,12.1
2001-12-05,0.00,0.0,0.0,70,55,4.7,13.0
2001-12-06,0.00,0.0,0.0,71,58,8.5,14.1
2001-12-07,0.08,0.0,0.0,61,48,4.9,15.0
2001-12-08,0.65,0.0,0.0,48,38,8.1,21.0
2001-12-09,0.15,0.0,0.0,41,36,6.7,23.0
2001-12-10,0.00,0.0,0.0,49,34,3.8,12.1
2001-12-11,0.00,0.0,0.0,55,44,5.6,12.1
2001-12-12,0.00,0.0,0.0,47,40,9.4,17.0
2001-12-13,0.00,0.0,0.0,54,45,6.0,13.0
2001-12-14,0.12,0.0,0.0,63,53,4.9,16.1
2001-12-15,0.00,0.0,0.0,63,35,11.2,23.0
2001-12-16,0.00,0.0,0.0,42,32,5.1,16.1
2001-12-17,0.26,0.0,0.0,51,39,5.4,14.1
2001-12-18,0.43,NA,0.0,58,43,11.4,23.9
2001-12-19,0.00,NA,0.0,50,42,6.0,15.0
2001-12-20,0.00,0.0,0.0,48,37,10.3,23.0
2001-12-21,0.00,0.0,0.0,41,34,12.5,23.0
2001-12-22,0.00,0.0,0.0,43,31,5.8,16.1
2001-12-23,0.04,0.0,0.0,49,33,4.5,14.1
2001-12-24,0.51,0.0,0.0,51,34,6.9,16.1
2001-12-25,0.00,0.0,0.0,38,30,5.8,13.0
2001-12-26,0.00,0.0,0.0,38,29,5.1,13.0
2001-12-27,0.00,0.0,0.0,34,26,9.8,19.9
2001-12-28,0.00,0.0,0.0,41,26,8.5,17.0
2001-12-29,0.00,0.0,0.0,40,29,7.6,16.1
2001-12-30,0.00,0.0,0.0,32,22,10.3,17.9
2001-12-31,0.00,0.0,0.0,31,20,9.6,17.0
2002-01-01,0.00,0.0,0.0,35,21,9.4,16.1
2002-01-02,0.00,0.0,0.0,37,23,7.8,16.1
2002-01-03,0.00,0.0,0.0,35,26,6.7,12.1
2002-01-04,0.00,0.0,0.0,39,29,6.9,15.0
2002-01-05,0.00,0.0,0.0,43,32,6.7,15.0
2002-01-06,0.62,NA,0.0,42,34,6.9,28.0
2002-01-07,0.07,NA,0.5,37,26,6.7,19.9
2002-01-08,0.00,0.0,0.0,35,22,6.0,17.9
2002-01-09,0.08,NA,0.0,42,31,8.1,17.0
2002-01-10,0.00,NA,0.0,52,40,6.3,15.0
2002-01-11,0.27,NA,0.0,49,40,6.7,17.9
2002-01-12,0.00,NA,0.0,46,39,8.1,16.1
2002-01-13,0.02,NA,0.0,44,37,11.9,23.9
2002-01-14,0.00,NA,0.0,44,34,6.9,17.9
2002-01-15,0.00,NA,0.0,50,36,7.2,17.9
2002-01-16,0.00,NA,0.0,42,36,8.1,19.9
2002-01-17,0.00,0.0,0.0,47,35,8.5,17.9
2002-01-18,0.00,NA,0.0,38,29,8.9,17.9
2002-01-19,0.32,0.0,3.0,31,26,6.7,17.9
2002-01-20,0.00,3.0,0.0,39,25,5.1,15.0
2002-01-21,0.15,NA,0.0,40,33,5.8,15.0
2002-01-22,0.00,1.0,0.0,47,37,8.1,15.0
2002-01-23,0.00,NA,0.0,48,42,9.6,21.0
2002-01-24,0.31,NA,0.0,50,45,6.3,16.1
2002-01-25,0.00,0.0,0.0,47,39,10.5,21.0
2002-01-26,0.00,0.0,0.0,56,37,8.5,17.0
2002-01-27,0.00,0.0,0.0,62,41,4.9,15.0
2002-01-28,0.00,0.0,0.0,60,46,6.9,13.0
2002-01-29,0.00,0.0,0.0,69,50,6.7,17.9
2002-01-30,0.03,0.0,0.0,61,41,6.7,17.0
2002-01-31,0.06,0.0,0.0,41,36,9.6,21.0
2002-02-01,0.15,0.0,0.0,55,38,8.5,25.9
2002-02-02,0.00,0.0,0.0,40,29,10.1,23.0
2002-02-03,0.00,0.0,0.0,43,31,6.7,17.0
2002-02-04,0.00,0.0,0.0,43,25,6.9,21.0
2002-02-05,0.00,NA,0.0,33,19,10.7,25.1
2002-02-06,0.00,0.0,0.0,43,30,6.3,15.0
2002-02-07,0.02,0.0,0.0,46,37,4.7,13.0
2002-02-08,0.00,0.0,0.0,53,37,7.4,13.0
2002-02-09,0.00,0.0,0.0,47,36,6.5,17.0
2002-02-10,0.30,0.0,0.0,55,38,7.2,16.1
2002-02-11,0.08,0.0,0.0,55,24,11.6,23.9
2002-02-12,0.00,0.0,0.0,45,23,8.3,23.0
2002-02-13,0.00,0.0,0.0,42,23,10.7,21.9
2002-02-14,0.00,0.0,0.0,39,21,6.7,16.1
2002-02-15,0.00,0.0,0.0,50,32,9.6,17.9
2002-02-16,0.00,0.0,0.0,56,44,4.9,12.1
2002-02-17,0.00,0.0,0.0,49,34,8.5,19.9
2002-02-18,0.00,0.0,0.0,45,30,7.8,16.1
2002-02-19,0.00,0.0,0.0,53,31,3.4,10.1
2002-02-20,0.08,0.0,0.0,54,45,9.4,12.1
2002-02-21,0.03,0.0,0.0,63,50,10.1,19.9
2002-02-22,0.00,0.0,0.0,51,43,12.3,17.9
2002-02-23,0.00,0.0,0.0,46,34,11.2,17.0
2002-02-24,0.00,0.0,0.0,47,31,8.1,12.1
2002-02-25,0.00,0.0,0.0,52,38,NA,NA
2002-02-26,0.00,0.0,0.0,58,42,NA,NA
2002-02-27,0.05,0.0,0.0,50,29,NA,NA
2002-02-28,0.00,0.0,0.0,40,26,NA,NA
2002-03-01,0.00,0.0,0.0,47,28,10.3,12.1
2002-03-02,0.35,0.0,0.0,49,36,11.6,NA
2002-03-03,0.82,0.0,0.0,61,45,14.8,NA
2002-03-04,0.00,0.0,0.0,45,25,16.3,NA
2002-03-05,0.00,0.0,0.0,35,19,12.3,0.0
2002-03-06,0.00,0.0,0.0,59,33,9.4,19.9
2002-03-07,0.00,0.0,0.0,65,44,4.7,14.1
2002-03-08,0.00,0.0,0.0,51,41,7.8,16.1
2002-03-09,0.00,0.0,0.0,65,43,8.3,17.9
2002-03-10,0.08,0.0,0.0,59,30,15.9,25.9
2002-03-11,0.00,0.0,0.0,41,27,8.1,19.9
2002-03-12,0.00,0.0,0.0,52,36,4.5,15.0
2002-03-13,0.28,0.0,0.0,45,40,8.1,17.0
2002-03-14,0.00,0.0,0.0,67,43,5.6,12.1
2002-03-15,0.00,0.0,0.0,61,48,5.4,16.1
2002-03-16,0.00,0.0,0.0,64,37,7.2,17.9
2002-03-17,0.03,NA,0.0,41,30,8.7,21.9
2002-03-18,0.30,0.0,0.0,39,33,8.9,16.1
2002-03-19,0.00,0.0,0.0,48,36,5.6,13.0
2002-03-20,0.80,0.0,0.0,43,38,8.3,19.9
2002-03-21,0.00,NA,0.0,56,29,8.9,23.9
2002-03-22,0.00,0.0,0.0,33,22,12.8,28.0
2002-03-23,0.00,0.0,0.0,48,26,9.8,23.0
2002-03-24,0.00,0.0,0.0,55,38,5.8,16.1
2002-03-25,0.02,0.0,0.0,50,36,8.9,21.9
2002-03-26,0.28,0.0,0.0,44,38,9.6,25.1
2002-03-27,0.30,0.0,0.0,53,38,8.5,17.0
2002-03-28,0.00,0.0,0.0,56,35,5.6,12.1
2002-03-29,0.00,0.0,0.0,58,44,8.5,17.9
2002-03-30,0.00,0.0,0.0,72,49,7.6,17.0
2002-03-31,0.28,0.0,0.0,61,47,3.8,12.1
2002-04-01,0.06,0.0,0.0,60,45,8.9,23.0
2002-04-02,0.00,0.0,0.0,56,39,7.4,17.9
2002-04-03,0.05,0.0,0.0,77,42,8.1,21.0
2002-04-04,0.00,0.0,0.0,51,37,9.2,17.0
2002-04-05,0.00,0.0,0.0,45,32,7.4,15.0
2002-04-06,0.00,NA,0.0,47,31,7.6,21.0
2002-04-07,0.00,NA,0.0,48,30,6.0,15.0
2002-04-08,0.00,0.0,0.0,59,41,8.1,16.1
2002-04-09,0.04,0.0,0.0,76,52,8.7,19.9
2002-04-10,0.01,0.0,0.0,67,48,7.4,17.0
2002-04-11,0.00,0.0,0.0,60,46,8.7,17.9
2002-04-12,0.11,0.0,0.0,57,44,5.4,12.1
2002-04-13,0.03,0.0,0.0,73,55,6.3,14.1
2002-04-14,0.11,0.0,0.0,75,56,5.8,16.1
2002-04-15,0.03,0.0,0.0,82,59,6.3,16.1
2002-04-16,0.00,0.0,0.0,92,69,5.6,13.0
2002-04-17,0.00,0.0,0.0,96,74,5.6,14.1
2002-04-18,0.00,0.0,0.0,91,76,6.0,14.1
2002-04-19,0.23,0.0,0.0,89,63,4.7,33.1
2002-04-20,0.04,0.0,0.0,68,55,4.0,12.1
2002-04-21,0.00,0.0,0.0,57,49,5.6,14.1
2002-04-22,0.35,0.0,0.0,55,42,6.5,16.1
2002-04-23,0.00,0.0,0.0,56,39,7.8,16.1
2002-04-24,0.00,0.0,0.0,62,40,5.1,15.0
2002-04-25,0.55,0.0,0.0,52,43,6.5,17.0
2002-04-26,0.00,0.0,0.0,60,42,7.8,17.9
2002-04-27,0.01,0.0,0.0,64,40,5.1,13.0
2002-04-28,1.64,0.0,0.0,56,48,7.2,17.0
2002-04-29,0.00,0.0,0.0,54,43,9.2,19.9
2002-04-30,0.15,0.0,0.0,60,41,6.7,15.0
2002-05-01,0.00,0.0,0.0,68,44,4.5,17.0
2002-05-02,0.43,0.0,0.0,58,48,6.0,17.0
2002-05-03,0.00,0.0,0.0,61,48,11.4,25.9
2002-05-04,0.00,0.0,0.0,68,46,6.3,14.1
2002-05-05,0.00,0.0,0.0,71,51,6.5,14.1
2002-05-06,0.00,0.0,0.0,75,53,6.7,13.0
2002-05-07,0.00,0.0,0.0,80,57,4.3,12.1
2002-05-08,0.00,0.0,0.0,72,55,7.4,16.1
2002-05-09,0.15,0.0,0.0,56,49,5.8,13.0
2002-05-10,0.00,0.0,0.0,75,54,7.6,17.9
2002-05-11,0.00,0.0,0.0,71,52,5.4,15.0
2002-05-12,0.16,0.0,0.0,59,52,4.7,14.1
2002-05-13,0.90,0.0,0.0,53,49,10.3,23.9
2002-05-14,0.05,0.0,0.0,62,48,9.8,25.1
2002-05-15,0.00,0.0,0.0,68,48,11.2,25.1
2002-05-16,0.00,0.0,0.0,80,54,8.5,17.9
2002-05-17,0.05,0.0,0.0,79,55,8.5,19.9
2002-05-18,1.57,0.0,0.0,55,43,9.2,28.0
2002-05-19,0.00,0.0,0.0,59,41,6.3,14.1
2002-05-20,0.00,0.0,0.0,58,43,5.8,13.0
2002-05-21,0.00,0.0,0.0,62,42,5.4,14.1
2002-05-22,0.00,0.0,0.0,68,46,5.4,13.0
2002-05-23,0.00,0.0,0.0,74,50,5.8,13.0
2002-05-24,0.00,0.0,0.0,83,56,6.7,14.1
2002-05-25,0.00,0.0,0.0,71,56,6.7,16.1
2002-05-26,0.00,0.0,0.0,69,56,4.9,12.1
2002-05-27,0.00,0.0,0.0,77,59,5.4,10.1
2002-05-28,0.00,0.0,0.0,76,64,3.6,12.1
2002-05-29,0.00,0.0,0.0,78,64,4.9,13.0
2002-05-30,0.00,0.0,0.0,79,62,4.7,13.0
2002-05-31,0.38,0.0,0.0,86,65,5.8,17.9
2002-06-01,0.00,0.0,0.0,85,64,6.7,15.0
2002-06-02,0.00,0.0,0.0,78,62,8.7,19.9
2002-06-03,0.00,0.0,0.0,74,56,5.6,13.0
2002-06-04,0.00,0.0,0.0,72,60,8.7,15.0
2002-06-05,0.00,0.0,0.0,85,65,5.8,13.0
2002-06-06,1.69,0.0,0.0,78,58,8.1,25.9
2002-06-07,0.70,0.0,0.0,68,56,11.2,23.9
2002-06-08,0.00,0.0,0.0,71,53,5.6,12.1
2002-06-09,0.00,0.0,0.0,83,56,5.6,12.1
2002-06-10,0.00,0.0,0.0,80,65,5.6,12.1
2002-06-11,0.00,0.0,0.0,89,64,6.3,15.0
2002-06-12,0.21,0.0,0.0,85,60,9.2,21.9
2002-06-13,0.00,0.0,0.0,66,57,5.6,17.0
2002-06-14,0.63,0.0,0.0,63,56,9.4,17.9
2002-06-15,0.09,0.0,0.0,63,55,5.6,17.0
2002-06-16,0.24,0.0,0.0,76,59,4.0,17.9
2002-06-17,0.02,0.0,0.0,77,59,4.7,17.9
